"localidad_id","localidad_nombre","localidad_centroide_lat","localidad_centroide_lon","provincia_id","provincia_nombre","departamento_id","departamento_nombre","municipio_id","municipio_nombre","localidad_censal_id","localidad_censal_nombre","localidad_categoria"
"82084110","Cuatro Esquinas",-33.2442614331838,-60.7643248990354,"82","Santa Fe","82084","Rosario","823386","Carmen del Sauce","82084110","Cuatro Esquinas","Localidad simple"
"82084150","General Lagos",-33.1100430426219,-60.5645578429181,"82","Santa Fe","82084","Rosario","823407","General Lagos","82084150","General Lagos","Localidad simple"
"82084270","Rosario",-32.9472133838031,-60.6331755763544,"82","Santa Fe","82084","Rosario","820210","Rosario","82084270","Rosario","Componente de localidad compuesta"
"82084310","Villa Gobernador Gálvez",-33.025131923588,-60.633689287872,"82","Santa Fe","82084","Rosario","820217","Villa Gobernador Gálvez","82084310","Villa Gobernador Gálvez","Componente de localidad compuesta"
"82091260","Suardi",-30.534423803072,-61.9610054265374,"82","Santa Fe","82091","San Cristóbal","820235","Suardi","82091260","Suardi","Localidad simple"
"82091180","Moisés Ville",-30.715584856026,-61.4695077989661,"82","Santa Fe","82091","San Cristóbal","823603","Moisés Ville","82091180","Moisés Ville","Localidad simple"
"82091050","Capivara",-30.459709764108,-61.27115306531,"82","Santa Fe","82091","San Cristóbal","823498","Capivara","82091050","Capivara","Localidad simple"
"82091160","Las Avispas",-29.8964173793999,-61.2880673055215,"82","Santa Fe","82091","San Cristóbal","823589","Las Avispas","82091160","Las Avispas","Localidad simple"
"82091270","Villa Saralegui",-30.5408409369612,-60.7467789752981,"82","Santa Fe","82091","San Cristóbal","823673","Villa Saralegui","82091270","Villa Saralegui","Localidad simple"
"82091280","Villa Trinidad",-30.2161084399834,-61.8770920891158,"82","Santa Fe","82091","San Cristóbal","823680","Villa Trinidad","82091280","Villa Trinidad","Localidad simple"
"82091090","Colonia Rosa",-30.3003827175452,-61.9838181025651,"82","Santa Fe","82091","San Cristóbal","823519","Colonia Rosa","82091090","Colonia Rosa","Localidad simple"
"82091210","Palacios",-30.7085842464352,-61.6226524252804,"82","Santa Fe","82091","San Cristóbal","823631","Palacios","82091210","Palacios","Localidad simple"
"82091130","Huanqueros",-30.0119939026675,-61.2184652472247,"82","Santa Fe","82091","San Cristóbal","823554","Huanqueros","82091130","Huanqueros","Localidad simple"
"82091140","La Cabral",-30.0868012011416,-61.1783339619544,"82","Santa Fe","82091","San Cristóbal","823561","La Cabral","82091140","La Cabral","Localidad simple"
"82091190","Monigotes",-30.4883676247272,-61.6342311211856,"82","Santa Fe","82091","San Cristóbal","823610","Monigotes","82091190","Monigotes","Localidad simple"
"82091100","Constanza",-30.663518100057,-61.3197338176105,"82","Santa Fe","82091","San Cristóbal","823526","Constanza","82091100","Constanza","Localidad simple"
"82091145","La Lucila",-30.4196656829432,-61.0033083378092,"82","Santa Fe","82091","San Cristóbal","823575","La Lucila","82091145","La Lucila","Localidad simple"
"82091060","Ceres",-29.8818941399429,-61.9450937118177,"82","Santa Fe","82091","San Cristóbal","820224","Ceres","82091060","Ceres","Localidad simple"
"82091020","Ambrosetti",-30.0152416333581,-61.5760229575257,"82","Santa Fe","82091","San Cristóbal","823484","Ambrosetti","82091020","Ambrosetti","Localidad simple"
"82091080","Colonia Bossi",-30.6678459307087,-61.7877436526078,"82","Santa Fe","82091","San Cristóbal","823512","Colonia Bossi","82091080","Colonia Bossi","Localidad simple"
"82091010","Aguará Grande",-30.1161023710274,-60.89426045096,"82","Santa Fe","82091","San Cristóbal","823477","Aguará Grande","82091010","Aguará Grande","Localidad simple"
"82091170","Las Palmeras",-30.6302565241446,-61.6258227206526,"82","Santa Fe","82091","San Cristóbal","823596","Las Palmeras","82091170","Las Palmeras","Localidad simple"
"82091150","La Rubia",-30.1102872894237,-61.793504117004,"82","Santa Fe","82091","San Cristóbal","823582","La Rubia","82091150","La Rubia","Localidad simple"
"82091040","Balneario La Verde",-29.9809130687161,-61.2419055056176,"82","Santa Fe","82091","San Cristóbal","823554","Huanqueros","82091040","Balneario La Verde","Localidad simple"
"82091240","Santurce",-30.1865677486846,-61.1810772669898,"82","Santa Fe","82091","San Cristóbal","823652","Santurce","82091240","Santurce","Localidad simple"
"82091120","Hersilia",-30.0039445489392,-61.8391492625401,"82","Santa Fe","82091","San Cristóbal","823547","Hersilia","82091120","Hersilia","Localidad simple"
"82091250","Soledad",-30.6196492468845,-60.9145137681214,"82","Santa Fe","82091","San Cristóbal","823659","Soledad","82091250","Soledad","Localidad simple"
"82091230","San Guillermo",-30.3584540113083,-61.9173192981809,"82","Santa Fe","82091","San Cristóbal","820233","San Guillermo","82091230","San Guillermo","Localidad simple"
"82091200","Ñanducita",-30.3698188713675,-61.1333760901584,"82","Santa Fe","82091","San Cristóbal","823624","Ñanducita","82091200","Ñanducita","Localidad simple"
"82091030","Arrufo",-30.2324174704935,-61.7280214612071,"82","Santa Fe","82091","San Cristóbal","823491","Arrufo","82091030","Arrufo","Localidad simple"
"82091110","Curupaytí",-30.3961040247517,-61.653130514975,"82","Santa Fe","82091","San Cristóbal","823533","Curupaity","82091110","Curupaytí","Localidad simple"
"82091220","San Cristóbal",-30.3116894195823,-61.2362062523892,"82","Santa Fe","82091","San Cristóbal","820231","San Cristóbal","82091220","San Cristóbal","Localidad simple"
"82091070","Colonia Ana",-30.1437487051909,-61.9136925511771,"82","Santa Fe","82091","San Cristóbal","823505","Colonia Ana","82091070","Colonia Ana","Localidad simple"
"82098060","San Javier",-30.5816675393883,-59.9281005227685,"82","Santa Fe","82098","San Javier","820238","San Javier","82098060","San Javier","Localidad simple"
"82098020","Cacique Ariacaiquín",-30.6563424367287,-60.2298081562417,"82","Santa Fe","82098","San Javier","823694","Cacique Ariacaiquín","82098020","Cacique Ariacaiquín","Localidad simple"
"82098040","La Brava",-30.4477817388248,-60.1409366948519,"82","Santa Fe","82098","San Javier","823708","La Brava","82098040","La Brava","Localidad simple"
"82098050","Romang",-29.4995978982009,-59.7477023849584,"82","Santa Fe","82098","San Javier","820237","Romang","82098050","Romang","Localidad simple"
"82098010","Alejandra",-29.9092096293439,-59.826868622909,"82","Santa Fe","82098","San Javier","823687","Alejandra","82098010","Alejandra","Localidad simple"
"82098030","Colonia Durán",-29.5581192781533,-59.9265923492876,"82","Santa Fe","82098","San Javier","823701","Colonia Durán","82098030","Colonia Durán","Localidad simple"
"82105130","Gálvez",-32.0302817532627,-61.2243286280213,"82","Santa Fe","82105","San Jerónimo","820252","Gálvez","82105130","Gálvez","Localidad simple"
"82105140","Gessler",-31.874298950578,-61.1268640195101,"82","Santa Fe","82105","San Jerónimo","823785","Gessler","82105140","Gessler","Localidad simple"
"82105210","Puerto Aragón",-32.2429521983324,-60.9233125810172,"82","Santa Fe","82105","San Jerónimo","823729","Barrancas","82105210","Puerto Aragón","Localidad simple"
"82105200","Monje",-32.360370426828,-60.9428302735559,"82","Santa Fe","82105","San Jerónimo","823827","Monje","82105200","Monje","Localidad simple"
"82105160","Larrechea",-31.9354149257383,-61.0457516456142,"82","Santa Fe","82105","San Jerónimo","823799","Larrechea","82105160","Larrechea","Localidad simple"
"82105220","San Eugenio",-32.0761717565379,-61.1157987861191,"82","Santa Fe","82105","San Jerónimo","823834","San Eugenio","82105220","San Eugenio","Localidad simple"
"82105090","Coronda",-31.9744848131131,-60.9160919168416,"82","Santa Fe","82105","San Jerónimo","820245","Coronda","82105090","Coronda","Localidad simple"
"82105240","San Genaro",-32.3716513477851,-61.3599440342638,"82","Santa Fe","82105","San Jerónimo","820256","San Genaro","82105240","San Genaro","Componente de localidad compuesta"
"82105190","Maciel",-32.4568417564494,-60.8924601993888,"82","Santa Fe","82105","San Jerónimo","823820","Maciel","82105190","Maciel","Localidad simple"
"82105100","Desvío Arijón",-31.8705513326584,-60.8892460452894,"82","Santa Fe","82105","San Jerónimo","823764","Desvío Arijón","82105100","Desvío Arijón","Localidad simple"
"82105060","Bernardo de Irigoyen",-32.1696834044551,-61.1566874883448,"82","Santa Fe","82105","San Jerónimo","823736","Bernardo de Irigoyen","82105060","Bernardo de Irigoyen","Localidad simple"
"82105010","Arocena",-32.0824865322644,-60.9768144674568,"82","Santa Fe","82105","San Jerónimo","823722","Arocena","82105010","Arocena","Localidad simple"
"82105020","Balneario Monje",-32.3340402520905,-60.8765483675485,"82","Santa Fe","82105","San Jerónimo","823827","Monje","82105020","Balneario Monje","Localidad simple"
"82105080","Centeno",-32.2960243001285,-61.4072475691359,"82","Santa Fe","82105","San Jerónimo","823757","Centeno","82105080","Centeno","Localidad simple"
"82105180","López",-31.9048159974825,-61.2777538760134,"82","Santa Fe","82105","San Jerónimo","823813","López","82105180","López","Localidad simple"
"82105050","Barrio El Pacaá - Barrio Comipini",-32.1285761793514,-60.9305568319027,"82","Santa Fe","82105","San Jerónimo","823722","Arocena","82105050","Barrio El Pacaá - Barrio Comipini","Localidad simple"
"82105170","Loma Alta",-31.9619571202998,-61.1767113208379,"82","Santa Fe","82105","San Jerónimo","823806","Loma Alta","82105170","Loma Alta","Localidad simple"
"82105040","Barrio Caima",-31.837920072339,-60.8650325885341,"82","Santa Fe","82105","San Jerónimo","823764","Desvío Arijón","82105040","Barrio Caima","Localidad simple"
"82105150","Irigoyen",-32.158147325032,-61.1102298513194,"82","Santa Fe","82105","San Jerónimo","823792","Irigoyen","82105150","Irigoyen","Localidad simple"
"82105030","Barrancas",-32.2345807567088,-60.9835149225084,"82","Santa Fe","82105","San Jerónimo","823729","Barrancas","82105030","Barrancas","Localidad simple"
"82105110","Díaz",-32.3705808222622,-61.0864484149339,"82","Santa Fe","82105","San Jerónimo","823771","Díaz","82105110","Díaz","Localidad simple"
"82105070","Casalegno",-32.2630084714591,-61.1264680407656,"82","Santa Fe","82105","San Jerónimo","823750","Casalegno","82105070","Casalegno","Localidad simple"
"82105250","San Genaro Norte",-32.3649521820216,-61.3371671845922,"82","Santa Fe","82105","San Jerónimo","820256","San Genaro","82105250","San Genaro Norte","Componente de localidad compuesta"
"82105230","San Fabián",-32.1379267171111,-60.983122613202,"82","Santa Fe","82105","San Jerónimo","823841","San Fabián","82105230","San Fabián","Localidad simple"
"82105120","Gaboto",-32.4325244270379,-60.8178144085059,"82","Santa Fe","82105","San Jerónimo","823778","Gaboto","82105120","Gaboto","Localidad simple"
"82112040","Esther",-31.0406925861747,-60.645191800097,"82","Santa Fe","82112","San Justo","823883","Esther","82112040","Esther","Localidad simple"
"82112100","Pedro Gómez Cello",-30.038474096133,-60.3152433947699,"82","Santa Fe","82112","San Justo","823932","Pedro Gómez Cello","82112100","Pedro Gómez Cello","Localidad simple"
"82112110","Ramayón",-30.6719500341159,-60.5059519981729,"82","Santa Fe","82112","San Justo","823939","Ramayón","82112110","Ramayón","Localidad simple"
"82112150","Silva",-30.4473008902458,-60.4305625615632,"82","Santa Fe","82112","San Justo","823960","Silva","82112150","Silva","Localidad simple"
"82112130","San Justo",-30.7891711509703,-60.5933005911998,"82","Santa Fe","82112","San Justo","820259","San Justo","82112130","San Justo","Localidad simple"
"82112140","San Martín Norte",-30.3457142621827,-60.3035143476299,"82","Santa Fe","82112","San Justo","823953","San Martín Norte","82112140","San Martín Norte","Localidad simple"
"82112050","Gobernador Crespo",-30.3629535491006,-60.4002397836296,"82","Santa Fe","82112","San Justo","823890","Gobernador Crespo","82112050","Gobernador Crespo","Localidad simple"
"82112080","Marcelino Escalada",-30.5809351404083,-60.4683075561457,"82","Santa Fe","82112","San Justo","823918","Marcelino Escalada","82112080","Marcelino Escalada","Localidad simple"
"82112010","Angeloni",-30.8556658864188,-60.6501755316761,"82","Santa Fe","82112","San Justo","823862","Angeloni","82112010","Angeloni","Localidad simple"
"82112090","Naré",-30.9487761732862,-60.4670361251567,"82","Santa Fe","82112","San Justo","823925","Naré","82112090","Naré","Localidad simple"
"82112030","Colonia Dolores",-30.382384557723,-60.3304860707389,"82","Santa Fe","82112","San Justo","823876","Colonia Dolores","82112030","Colonia Dolores","Localidad simple"
"82112160","Vera y Pintado",-30.144270055071,-60.338807685305,"82","Santa Fe","82112","San Justo","823967","Vera y Pintado","82112160","Vera y Pintado","Localidad simple"
"82112070","La Penca y Caraguatá",-30.3467233829811,-60.5212493500233,"82","Santa Fe","82112","San Justo","823911","La Penca y Caraguatá","82112070","La Penca y Caraguatá","Localidad simple"
"82112170","Videla",-30.9429218479973,-60.6570125965506,"82","Santa Fe","82112","San Justo","823974","Videla","82112170","Videla","Localidad simple"
"82112120","San Bernardo",-30.8891775364124,-60.5739772160101,"82","Santa Fe","82112","San Justo","823946","San Bernardo","82112120","San Bernardo","Localidad simple"
"82112020","Cayastacito",-31.1128097019696,-60.5798783953644,"82","Santa Fe","82112","San Justo","823869","Cayastacito","82112020","Cayastacito","Localidad simple"
"82112060","La Criolla",-30.2236712000618,-60.3636042782129,"82","Santa Fe","82112","San Justo","823904","La Criolla","82112060","La Criolla","Localidad simple"
"82119120","San Jerónimo Sud",-32.8793987837978,-61.0276951551143,"82","Santa Fe","82119","San Lorenzo","824023","San Jerónimo Sud","82119120","San Jerónimo Sud","Localidad simple"
"82119160","Villa Mugueta",-33.3119649556946,-61.0562946555637,"82","Santa Fe","82119","San Lorenzo","824037","Villa Mugueta","82119160","Villa Mugueta","Localidad simple"
"82119130","San Lorenzo",-32.7472614035676,-60.7356874598046,"82","Santa Fe","82119","San Lorenzo","820301","San Lorenzo","82119130","San Lorenzo","Componente de localidad compuesta"
"82119150","Villa Elvira",-32.6413382020188,-60.8182757783376,"82","Santa Fe","82119","San Lorenzo","824030","Timbúes","82119150","Villa Elvira","Componente de localidad compuesta"
"82119100","Ricardone",-32.7706325511652,-60.7840718821777,"82","Santa Fe","82119","San Lorenzo","824016","Ricardone","82119100","Ricardone","Localidad simple"
"82119090","Pujato",-33.0176482197441,-61.0430535409981,"82","Santa Fe","82119","San Lorenzo","824009","Pujato","82119090","Pujato","Localidad simple"
"82119020","Capitán Bermúdez",-32.8264562379917,-60.7161557546827,"82","Santa Fe","82119","San Lorenzo","820266","Capitán Bermúdez","82119020","Capitán Bermúdez","Componente de localidad compuesta"
"82119040","Coronel Arnold",-33.106020935608,-60.9668096936994,"82","Santa Fe","82119","San Lorenzo","823988","Coronel Arnold","82119040","Coronel Arnold","Localidad simple"
"82119140","Timbúes",-32.6678121550884,-60.7936464408933,"82","Santa Fe","82119","San Lorenzo","824030","Timbúes","82119140","Timbúes","Localidad simple"
"82119080","Puerto General San Martín",-32.7160386395288,-60.7313938904008,"82","Santa Fe","82119","San Lorenzo","820287","Puerto General San Martín","82119080","Puerto General San Martín","Componente de localidad compuesta"
"82119060","Fuentes",-33.1724956665193,-61.0741301099096,"82","Santa Fe","82119","San Lorenzo","823995","Fuentes","82119060","Fuentes","Localidad simple"
"82119010","Aldao",-32.7044761588355,-60.8159027763388,"82","Santa Fe","82119","San Lorenzo","823981","Aldao","82119010","Aldao","Localidad simple"
"82119030","Carcarañá",-32.8573856568626,-61.1518666525431,"82","Santa Fe","82119","San Lorenzo","820273","Carcarañá","82119030","Carcarañá","Localidad simple"
"82119050","Fray Luis Beltrán",-32.7815481103946,-60.7310114690631,"82","Santa Fe","82119","San Lorenzo","820280","Fray Luis Beltrán","82119050","Fray Luis Beltrán","Componente de localidad compuesta"
"82119110","Roldán",-32.898143152173,-60.9096474483425,"82","Santa Fe","82119","San Lorenzo","820294","Roldán","82119110","Roldán","Componente de localidad compuesta"
"82119070","Luis Palacios",-32.7823399784108,-60.9045817702944,"82","Santa Fe","82119","San Lorenzo","824002","Luis Palacios","82119070","Luis Palacios","Localidad simple"
"82126060","Crispi",-31.7398470340394,-62.0375926629187,"82","Santa Fe","82126","San Martín","824079","Crispi","82126060","Crispi","Localidad simple"
"82126160","Sastre",-31.7675752802005,-61.8288762614104,"82","Santa Fe","82126","San Martín","820322","Sastre y Ortiz","82126160","Sastre","Localidad simple"
"82126080","Landeta",-32.0127540707308,-62.0622809895362,"82","Santa Fe","82126","San Martín","824086","Landeta","82126080","Landeta","Localidad simple"
"82126170","Traill",-31.9215223623491,-61.7026271267646,"82","Santa Fe","82126","San Martín","824135","Traill","82126170","Traill","Localidad simple"
"82126130","Piamonte",-32.1439257600789,-61.9804415931331,"82","Santa Fe","82126","San Martín","824121","Piamonte","82126130","Piamonte","Localidad simple"
"82126100","Las Petacas",-31.8211859275252,-62.1104993813252,"82","Santa Fe","82126","San Martín","824100","Las Petacas","82126100","Las Petacas","Localidad simple"
"82126090","Las Bandurrias",-32.1974753473285,-61.4922790177356,"82","Santa Fe","82126","San Martín","824093","Las Bandurrias","82126090","Las Bandurrias","Localidad simple"
"82126150","San Martín de las Escobas",-31.8578635123551,-61.569620353558,"82","Santa Fe","82126","San Martín","824128","San Martín de las Escobas","82126150","San Martín de las Escobas","Localidad simple"
"82126050","Colonia Belgrano",-31.9094510313995,-61.4009185852123,"82","Santa Fe","82126","San Martín","824072","Colonia Belgrano","82126050","Colonia Belgrano","Localidad simple"
"82126110","Los Cardos",-32.3222613442548,-61.6315863412851,"82","Santa Fe","82126","San Martín","824107","Los Cardos","82126110","Los Cardos","Localidad simple"
"82126010","Cañada Rosquín",-32.0543682922573,-61.6018592430379,"82","Santa Fe","82126","San Martín","824044","Cañada Rosquín","82126010","Cañada Rosquín","Localidad simple"
"82126040","Castelar",-31.6685679305441,-62.0901355657806,"82","Santa Fe","82126","San Martín","824065","Castelar","82126040","Castelar","Localidad simple"
"82126030","Casas",-32.1256336531397,-61.5398429094885,"82","Santa Fe","82126","San Martín","824058","Casas","82126030","Casas","Localidad simple"
"82126120","María Susana",-32.2669774076931,-61.9058678442345,"82","Santa Fe","82126","San Martín","824114","María Susana","82126120","María Susana","Localidad simple"
"82126070","El Trébol",-32.1980414318442,-61.7019155962458,"82","Santa Fe","82126","San Martín","820308","El Trébol","82126070","El Trébol","Localidad simple"
"82126180","Wildermuth",-31.944834106458,-61.4013336490333,"82","Santa Fe","82126","San Martín","824072","Colonia Belgrano","82126180","Wildermuth","Localidad simple"
"82126140","San Jorge",-31.896153096459,-61.859653303999,"82","Santa Fe","82126","San Martín","820315","San Jorge","82126140","San Jorge","Localidad simple"
"82126020","Carlos Pellegrini",-32.0504517884543,-61.782730950908,"82","Santa Fe","82126","San Martín","824051","Carlos Pellegrini","82126020","Carlos Pellegrini","Localidad simple"
"82133160","Toba",-29.2681635262819,-60.1715414465427,"82","Santa Fe","82133","Vera","824205","Toba","82133160","Toba","Localidad simple"
"82133040","Fortín Olmos",-29.0569537199912,-60.41289860052,"82","Santa Fe","82133","Vera","824149","Fortín Olmos","82133040","Fortín Olmos","Localidad simple"
"82133070","Intiyaco",-28.6748656834627,-60.070701236947,"82","Santa Fe","82133","Vera","824170","Intiyaco","82133070","Intiyaco","Localidad simple"
"82133140","Pueblo Santa Lucía",-29.2819170762863,-60.402675586656,"82","Santa Fe","82133","Vera","820336","Vera","82133140","Pueblo Santa Lucía","Localidad simple"
"82133130","Pozo de los Indios",-28.9451326200967,-60.2520040689412,"82","Santa Fe","82133","Vera","824156","Garabato","82133130","Pozo de los Indios","Localidad simple"
"82133090","La Gallareta",-29.5862759292266,-60.3782241422222,"82","Santa Fe","82133","Vera","824177","La Gallareta","82133090","La Gallareta","Localidad simple"
"82133150","Tartagal",-28.6710544649968,-59.8480856379029,"82","Santa Fe","82133","Vera","824198","Tartagal","82133150","Tartagal","Localidad simple"
"82133050","Garabato",-28.9544900875832,-60.1350767620573,"82","Santa Fe","82133","Vera","824156","Garabato","82133050","Garabato","Localidad simple"
"82133080","Kilómetro 115",-28.8247601435944,-60.2234051707498,"82","Santa Fe","82133","Vera","824156","Garabato","82133080","Kilómetro 115","Localidad simple"
"82133010","Calchaquí",-29.8880092948258,-60.283116145806,"82","Santa Fe","82133","Vera","820329","Calchaquí","82133010","Calchaquí","Localidad simple"
"82133170","Vera",-29.4592286244509,-60.2147719463375,"82","Santa Fe","82133","Vera","820336","Vera","82133170","Vera","Localidad simple"
"82133030","Colmena",-28.7625002902498,-60.0910907661456,"82","Santa Fe","82133","Vera","824170","Intiyaco","82133030","Colmena","Localidad simple"
"82133110","Margarita",-29.687649602218,-60.2531843946388,"82","Santa Fe","82133","Vera","824191","Margarita","82133110","Margarita","Localidad simple"
"82133020","Cañada Ombú",-28.3091298452064,-59.9835541954231,"82","Santa Fe","82133","Vera","824142","Cañada Ombú","82133020","Cañada Ombú","Localidad simple"
"82133060","Golondrina",-28.5563754722768,-60.024787423055,"82","Santa Fe","82133","Vera","824163","Golondrina","82133060","Golondrina","Localidad simple"
"82133120","Paraje 29",-29.1082245319843,-60.2392862643997,"82","Santa Fe","82133","Vera","824149","Fortín Olmos","82133120","Paraje 29","Localidad simple"
"82133100","Los Amores",-28.1018205910224,-59.9779636045653,"82","Santa Fe","82133","Vera","824184","Los Amores","82133100","Los Amores","Localidad simple"
